ID;Name;Parent
M05BB08;Zoledronic acid, calcium and colecalciferol, sequential;M05BB
B02BA02;Menadione;B02BA
J07BD54;Measles, combinations with mumps, rubella and varicella, live attenuated;J07BD
A01AB18;Clotrimazole;A01AB
A03AE01;Alosetron;A03AE
V03AB16;Ethanol;V03AB
J01CG01;Sulbactam;J01CG
N03AA30;Metharbital;N03AA
A10AB02;Insulin (beef);A10AB
D10AF02;Erythromycin;D10AF
G03AC05;Megestrol;G03AC
L04AA47;Inebilizumab;L04AA
L03AX17;Sipuleucel-t;L03AX
N05CX03;Methylpentynol, combinations;N05CX
A11AA04;Multivitamins and trace elements;A11AA
A02BX04;Methiosulfonium chloride;A02BX
S01EB04;Demecarium;S01EB
M09AX08;Golodirsen;M09AX
B01AD06;Brinase;B01AD
J07BX02;Ebola vaccines;J07BX
J05AX24;Tecovirimat;J05AX
A02BD14;Vonoprazan, amoxicillin and clarithromycin;A02BD
V09DB06;Technetium (99mtc) rheniumsulfide colloid;V09DB
A10BD09;Pioglitazone and alogliptin;A10BD
J06BC02;Raxibacumab;J06BC
A03BB02;Methylatropine;A03BB
J01XX03;Clofoctol;J01XX
J05AP01;Ribavirin;J05AP
R02AA18;Hexamidine;R02AA
P03BA01;Cyfluthrin;P03BA
A07DA05;Loperamide oxide;A07DA
N02BB54;Propyphenazone, combinations excl. psycholeptics;N02BB
S01EX07;Ripasudil;S01EX
C01AA09;Gitoformate;C01AA
P01CD02;Acetarsol;P01CD
J07CA13;Diphtheria-haemophilus influenzae b-pertussis-tetanus-hepatitis b-meningococcus a + c;J07CA
A01AB12;Hexetidine;A01AB
L04AC18;Risankizumab;L04AC
C08CA17;Levamlodipine;C08CA
R06AD05;Hydroxyethylpromethazine;R06AD
J05AR14;Darunavir and cobicistat;J05AR
L01XX70;Axicabtagene ciloleucel;L01XX
D07AC07;Fludroxycortide;D07AC
D02AE51;Carbamide, combinations;D02AE
L01XH04;Belinostat;L01XH
J01DB09;Cefradine;J01DB
R05CB09;Letosteine;R05CB
B03XA07;Daprodustat;B03XA
N02BB74;Propyphenazone, combinations with psycholeptics;N02BB
J01MA21;Sitafloxacin;J01MA
G03CA09;Promestriene;G03CA
V09AB01;Iodine iofetamine (123i);V09AB
N01AX11;Sodium oxybate;N01AX
A07EA04;Betamethasone;A07EA
V09AX05;Florbetapir (18f);V09AX
A03AA30;Piperidolate;A03AA
A06AB03;Dantron;A06AB
R06AA08;Carbinoxamine;R06AA
S01GA06;Oxedrine;S01GA
V08AB01;Metrizamide;V08AB
J01CA17;Temocillin;J01CA
M09AA01;Hydroquinine;M09AA
N05CA10;Cyclobarbital;N05CA
B03AA05;Ferrous chloride;B03AA
R05DB22;Meprotixol;R05DB
G01AA01;Nystatin;G01AA
A03DA04;Ciclonium and analgesics;A03DA
J05AF11;Telbivudine;J05AF
J01ED05;Sulfamethoxypyridazine;J01ED
A16AX02;Anethole trithione;A16AX
J05AP12;Coblopasvir;J05AP
M03AC07;Doxacurium chloride;M03AC
R01BA51;Phenylpropanolamine, combinations;R01BA
A03AC02;Dimethylaminopropionylphenothiazine;A03AC
A03AX01;Fenpiprane;A03AX
A16AX08;Teduglutide;A16AX
A12CC09;Magnesium orotate;A12CC
J01DC13;Cefbuperazone;J01DC
A06AD13;Sodium sulfate;A06AD
P03AA03;Mesulfen;P03AA
D04AA09;Chloropyramine;D04AA
S01CA02;Prednisolone and antiinfectives;S01CA
B01AB07;Parnaparin;B01AB
B01AA09;Clorindione;B01AA
A11HA01;Nicotinamide;A11HA
L03AA15;Balugrastim;L03AA
A10BH51;Sitagliptin and simvastatin;A10BH
B06AA10;Desoxyribonuclease;B06AA
C03BA07;Clofenamide;C03BA
L01CA06;Vintafolide;L01CA
C02LG51;Dihydralazine and diuretics, combinations with other drugs;C02LG
N05CE01;Glutethimide;N05CE
J01RA07;Azithromycin, fluconazole and secnidazole;J01RA
J01AA11;Clomocycline;J01AA
M01AE52;Naproxen and esomeprazole;M01AE
G01AA07;Oxytetracycline;G01AA
V09IX11;Fluoroestradiol (18f);V09IX
M04AB04;Isobromindione;M04AB
C01DX14;Cinepazet;C01DX
A02AC01;Calcium carbonate;A02AC
D01AE09;Sulbentine;D01AE
A16AB19;Pegvaliase;A16AB
J06BD01;Palivizumab;J06BD
A03AB12;Mepenzolate;A03AB
V09HX01;Gallium (67ga) citrate;V09HX
C05AA04;Prednisolone;C05AA
B01AD05;Fibrinolysin;B01AD
N02AC74;Dextropropoxyphene, combinations with psycholeptics;N02AC
A02AB02;Algeldrate;A02AB
A10BJ03;Lixisenatide;A10BJ
B03AE10;Iron in various other combinations;B03AE
A07BC01;Pectin;A07BC
G01AD03;Ascorbic acid;G01AD
M04AA51;Allopurinol, combinations;M04AA
N06DA52;Donepezil and memantine;N06DA
J01MA05;Temafloxacin;J01MA
A01AA04;Stannous fluoride;A01AA
C09AA16;Imidapril;C09AA
L04AX07;Dimethyl fumarate;L04AX
R07AX31;Ivacaftor and tezacaftor;R07AX
A03AB18;Prifinium bromide;A03AB
V08AB12;Ioxilan;V08AB
N05CA21;Allobarbital;N05CA
R06AX31;Quifenadine;R06AX
J07AH10;Meningococcus a, purified polysaccharides antigen conjugated;J07AH
C07FX03;Metoprolol and acetylsalicylic acid;C07FX
C01DA54;Methylpropylpropanediol dinitrate, combinations;C01DA
J01CR04;Sultamicillin;J01CR
L03AX07;Poly i:c;L03AX
V08AA08;Iocarmic acid;V08AA
A03CA06;Bevonium and psycholeptics;A03CA
J01GB09;Dibekacin;J01GB
G01AF16;Omoconazole;G01AF
J01EB08;Sulfathiourea;J01EB
D10BX01;Ichtasol;D10BX
A06AB56;Senna glycosides, combinations;A06AB
S01AA22;Micronomicin;S01AA
S02DA02;Cocaine;S02DA
D11AX25;Hydrogen peroxide;D11AX
C10BA10;Bempedoic acid and ezetimibe;C10BA
G03FA09;Noretynodrel and estrogen;G03FA
A02BD04;Pantoprazole, amoxicillin and clarithromycin;A02BD
P02BX03;Stibophen;P02BX
G03CC07;Conjugated estrogens and bazedoxifene;G03CC
M05BB07;Risedronic acid and colecalciferol;M05BB
A16AB13;Asfotase alfa;A16AB
V03AB05;Prednisolone and promethazine;V03AB
L01AD06;Nimustine;L01AD
R03DX03;Fenspiride;R03DX
B06AX01;Crizanlizumab;B06AX
J07AM52;Tetanus toxoid, combinations with tetanus immunoglobulin;J07AM
L04AA36;Ocrelizumab;L04AA
C01CA30;Adrenergic and dopaminergic agents combinations;C01CA
N02BB52;Metamizole sodium, combinations excl. psycholeptics;N02BB
J07CA03;Diphtheria-rubella-tetanus;J07CA
A14AA05;Oxymetholone;A14AA
D06BB53;Aciclovir, combinations;D06BB
B05AX01;Erythrocytes;B05AX
V09GX03;Chromium (51cr) chromate labelled cells;V09GX
A03FA06;Clebopride;A03FA
B05CA05;Taurolidine;B05CA
S01GA05;Phenylephrine;S01GA
A10BB05;Tolazamide;A10BB
P01BA06;Amodiaquine;P01BA
D08AK30;Mercuric iodide;D08AK
N07XX13;Valbenazine;N07XX
A02BX14;Rebamipide;A02BX
J01EE04;Sulfamoxole and trimethoprim;J01EE
A02BB02;Enprostil;A02BB
S01EA04;Clonidine;S01EA
A01AD05;Acetylsalicylic acid;A01AD
A10BD19;Linagliptin and empagliflozin;A10BD
P01AX04;Phanquinone;P01AX
L01XX44;Aflibercept;L01XX
C04AE51;Ergoloid mesylates, combinations;C04AE
P02CC02;Oxantel;P02CC
A10BH04;Alogliptin;A10BH
B05XA07;Calcium chloride;B05XA
J01DD12;Cefoperazone;J01DD
N05BA23;Tofisopam;N05BA
A16AX01;Thioctic acid;A16AX
P01AC04;Teclozan;P01AC
J01DD18;Cefteram;J01DD
L01EX10;Midostaurin;L01EX
R03DA54;Theophylline, combinations excl. psycholeptics;R03DA
P01CC02;Nitrofural;P01CC
V09IB03;Indium (111in) antiovariumcarcinoma antibody;V09IB
A07AX02;Acetarsol;A07AX
R07AB08;Dimefline;R07AB
R06AD52;Promethazine, combinations;R06AD
M01AE51;Ibuprofen, combinations;M01AE
J01DC08;Loracarbef;J01DC
P03AX05;Dimeticone;P03AX
C10AB10;Clofibride;C10AB
J05AP58;Daclatasvir, asunaprevir and beclabuvir;J05AP
M09AX09;Onasemnogene abeparvovec;M09AX
A06AX02;Carbon dioxide producing drugs;A06AX
D10AX30;Various other anti-acne preparation combinations for topical use in atc;D10AX
J01DI01;Ceftobiprole medocaril;J01DI
J05AR24;Lamivudine, tenofovir disoproxil and doravirine;J05AR
A06AC02;Ethulose;A06AC
P01BF06;Artesunate and pyronaridine;P01BF
R06AB07;Talastine;R06AB
A05BA03;Silymarin;A05BA
J01MA10;Rufloxacin;J01MA
B03AB07;Chondroitin sulfate-iron complex;B03AB
C05BX51;Calcium dobesilate, combinations;C05BX
D09AA05;Benzododecinium;D09AA
N02AC52;Methadone, combinations excl. psycholeptics;N02AC
V09IX06;Sodium fluoride (18f);V09IX
N02BA12;Potassium salicylate;N02BA
A05AX01;Piprozolin;A05AX
C09BA09;Fosinopril and diuretics;C09BA
A11HA32;Pantethine;A11HA
A06AH03;Naloxegol;A06AH
S03CA02;Prednisolone and antiinfectives;S03CA
N01BA53;Tetracaine, combinations;N01BA
D08AE06;Biphenylol;D08AE
S01AX10;Sodium propionate;S01AX
L01XG01;Bortezomib;L01XG
R03CC09;Tretoquinol;R03CC
V04CD06;Macimorelin;V04CD
C01EB21;Regadenoson;C01EB
G01AA02;Natamycin;G01AA
A03DA05;Camylofin and analgesics;A03DA
J05AP54;Elbasvir and grazoprevir;J05AP
J01CE03;Propicillin;J01CE
R06AB04;Chlorphenamine;R06AB
A12BA03;Potassium hydrogentartrate;A12BA
A12CC04;Magnesium citrate;A12CC
G04BX03;Acetohydroxamic acid;G04BX
A03AX02;Diisopromine;A03AX
A02AD02;Magaldrate;A02AD
G04BD13;Desfesoterodine;G04BD
D08AK05;Mercury, metallic;D08AK
S01CA03;Hydrocortisone and antiinfectives;S01CA
G03DC06;Etynodiol;G03DC
J01RA08;Tetracycline and oleandomycin;J01RA
G01AX15;Copper usnate;G01AX
L03AA16;Empegfilgrastim;L03AA
S01EA01;Epinephrine;S01EA
G03AA18;Drospirenone and estetrol;G03AA
A10BB02;Chlorpropamide;A10BB
J01DC14;Flomoxef;J01DC
C05AD02;Tetracaine;C05AD
P01AC01;Diloxanide;P01AC
P01BE02;Artemether;P01BE
V08AC05;Iobenzamic acid;V08AC
J01DB04;Cefazolin;J01DB
S01KA51;Hyaluronic acid, combinations;S01KA
A06AC55;Linseed, combinations;A06AC
S01EB10;Paraoxon;S01EB
N02AC54;Dextropropoxyphene, combinations excl. psycholeptics;N02AC
V09IX12;Fluciclovine (18f);V09IX
P01AB03;Ornidazole;P01AB
A05AX03;Cyclobutyrol;A05AX
C09BA15;Zofenopril and diuretics;C09BA
L01EX21;Tepotinib;L01EX
S02AA08;Tetracycline;S02AA
J01MA22;Tosufloxacin;J01MA
N02BA65;Carbasalate calcium combinations excl. psycholeptics;N02BA
S01GA01;Naphazoline;S01GA
C05BA03;Heparin;C05BA
R06AX53;Thenalidine, combinations;R06AX
A04AD13;Casopitant;A04AD
J06BB10;Diphtheria immunoglobulin;J06BB
S01GA07;Brimonidine;S01GA
B05AA10;Hemoglobin glutamer (bovine);B05AA
V09AB02;Iodine iolopride (123i);V09AB
A07EA05;Tixocortol;A07EA
J01EE06;Sulfadiazine and tetroxoprim;J01EE
D10AD51;Tretinoin, combinations;D10AD
A10AD06;Insulin degludec and insulin aspart;A10AD
J01EB03;Sulfadimidine;J01EB
G03CC02;Dienestrol;G03CC
J01EC01;Sulfamethoxazole;J01EC
J01GB04;Kanamycin;J01GB
G04BA01;Ammonium chloride;G04BA
B03AD01;Ferrous amino acid complex;B03AD
H02AB05;Paramethasone;H02AB
L03AC02;Oprelvekin;L03AC
A03CA01;Isopropamide and psycholeptics;A03CA
C01DA55;Pentaerithrityl tetranitrate, combinations;C01DA
V08AA03;Iodamide;V08AA
G01AF17;Oxiconazole;G01AF
P03BX04;Dibutylsuccinate;P03BX
A02BD05;Omeprazole, amoxicillin and clarithromycin;A02BD
B06AX02;Betibeglogene autotemcel;B06AX
L04AA37;Baricitinib;L04AA
N02BB53;Aminophenazone, combinations excl. psycholeptics;N02BB
D11AX26;Caffeine;D11AX
J06BB30;Specific immunoglobulin combinations;J06BB
C04AX17;Vinburnine;C04AX
C09BB03;Lisinopril and amlodipine;C09BB
N06BX21;Temgicoluril;N06BX
A16AB14;Sebelipase alfa;A16AB
L01AD07;Ranimustine;L01AD
C09AA11;Spirapril;C09AA
A02AB03;Aluminium phosphate;A02AB
A01AC54;Prednisolone, combinations;A01AC
C03AB07;Cyclopenthiazide and potassium;C03AB
D05BX51;Fumaric acid derivatives, combinations;D05BX
A07BC02;Kaolin;A07BC
N06DA53;Donepezil, memantine and ginkgo folium;N06DA
L04AC09;Briakinumab;L04AC
S01FA03;Methylscopolamine;S01FA
R01AA08;Naphazoline;R01AA
N05CA22;Proxibarbal;N05CA
L04AX08;Darvadstrocel;L04AX
V09CA04;Technetium (99mtc) gluceptate;V09CA
L03AX02;Roquinimex;L03AX
L01XX08;Pentostatin;L01XX
C01BC09;Ethacizine;C01BC
N02BG11;Mirogabalin;N02BG
P01BF01;Artemether and lumefantrine;P01BF
V09DA04;Technetium (99mtc) mebrofenin;V09DA
C03BB07;Clofenamide and potassium;C03BB
S01BA10;Alclometasone;S01BA
V08AD04;Iofendylate;V08AD
L03AB15;Ropeginterferon alfa-2b;L03AB
R07AB09;Mepixanox;R07AB
A07AX03;Nifuroxazide;A07AX
J01DC03;Cefamandole;J01DC
P02BA02;Oxamniquine;P02BA
A01AB23;Minocycline;A01AB
P03AX06;Benzyl alcohol;P03AX
N02BA55;Salicylamide, combinations excl. psycholeptics;N02BA
S01AX14;Dibrompropamidine;S01AX
A06AC03;Sterculia;A06AC
B03AB02;Saccharated iron oxide;B03AB
J05AR25;Lamivudine and dolutegravir;J05AR
P01BF07;Artemisinin and piperaquine;P01BF
L04AA48;Belumosudil;L04AA
A03DA03;Bevonium and analgesics;A03DA
D07AC18;Prednicarbate;D07AC
V09IX01;Iobenguane (123i);V09IX
R06AC06;Thonzylamine;R06AC
R01AX30;Other nasal preparation combinations in atc;R01AX
V03AE07;Calcium acetate;V03AE
D07AB08;Desonide;D07AB
G03AA02;Quingestanol and ethinylestradiol;G03AA
D09AA06;Triclosan;D09AA
B01AX01;Defibrotide;B01AX
A10BD14;Metformin and repaglinide;A10BD
B01AC01;Ditazole;B01AC
A04AD02;Cerium oxalate;A04AD
V08DA03;Perflenapent;V08DA
B03AB08;Ferric acetyl transferrin;B03AB
J01EE05;Sulfadimidine and trimethoprim;J01EE
G03AA08;Medroxyprogesterone and ethinylestradiol;G03AA
C05AD06;Oxetacaine;C05AD
A03DB04;Butylscopolamine and analgesics;A03DB
M09AB01;Chymopapain;M09AB
P01BA07;Tafenoquine;P01BA
C01CA51;Etilefrine, combinations;C01CA
P03AC01;Pyrethrum;P03AC
R07AB03;Pentetrazol;R07AB
A10BB06;Carbutamide;A10BB
S01CB02;Prednisolone;S01CB
P01AX05;Mepacrine;P01AX
J05AJ01;Raltegravir;J05AJ
B05CA06;Mandelic acid;B05CA
M01AE06;Benoxaprofen;M01AE
M09AX04;Drisapersen;M09AX
J05AP53;Ombitasvir, paritaprevir and ritonavir;J05AP
R03DA09;Acefylline piperazine;R03DA
A12AA10;Calcium glucoheptonate;A12AA
V03AB26;Methionine;V03AB
A07DA06;Eluxadoline;A07DA
J01FA07;Josamycin;J01FA
A03AX12;Phloroglucinol;A03AX
D06BB07;Lysozyme;D06BB
P03BX03;Dibutylphthalate;P03BX
B01AC27;Selexipag;B01AC
G03DB06;Chlormadinone;G03DB
J01FF02;Lincomycin;J01FF
B02BD14;Susoctocog alfa;B02BD
M01AB09;Lonazolac;M01AB
P02CA04;Ciclobendazole;P02CA
N06BX10;Nizofenone;N06BX
S01HA05;Procaine;S01HA
A01AC02;Dexamethasone;A01AC
S01FB02;Ephedrine;S01FB
R01AB07;Oxymetazoline;R01AB
C02AC06;Rilmenidine;C02AC
V08AA07;Acetrizoic acid;V08AA
L01FX13;Enfortumab vedotin;L01FX
N01AX63;Nitrous oxide, combinations;N01AX
M03BX30;Fenyramidol;M03BX
D11AX57;Collagen, combinations;D11AX
J01ED06;Sulfaperin;J01ED
C04AX07;Vincamine;C04AX
V09AA02;Technetium (99mtc) bicisate;V09AA
A14AB02;Ethylestrenol;A14AB
B05XA13;Hydrochloric acid;B05XA
C01DX10;Dilazep;C01DX
V03AB37;Idarucizumab;V03AB
A08AA11;Lorcaserin;A08AA
G01AF06;Ornidazole;G01AF
A16AX13;Uridine triacetate;A16AX
M01AH07;Polmacoxib;M01AH
D01AA08;Griseofulvin;D01AA
A01AA30;Caries prophylactic agent combinations;A01AA
P03AA04;Disulfiram;P03AA
A10BK06;Sotagliflozin;A10BK
B05BB03;Trometamol;B05BB
C04AC07;Ciclonicate;C04AC
R01AD60;Hydrocortisone, combinations;R01AD
A10BF02;Miglitol;A10BF
L03AX08;Poly iclc;L03AX
A14AA01;Androstanolone;A14AA
C02AC02;Guanfacine;C02AC
L04AA38;Ozanimod;L04AA
C01DX21;Serelaxin;C01DX
A12AA05;Calcium lactate;A12AA
A16AB15;Velmanase alfa;A16AB
G03BA01;Fluoxymesterone;G03BA
B06AX03;Voxelotor;B06AX
L01AD08;Uramustine;L01AD
J04AC51;Isoniazid, combinations;J04AC
S01HA07;Lidocaine;S01HA
C07AB14;Landiolol;C07AB
L01BA03;Raltitrexed;L01BA
P02BX04;Triclabendazole;P02BX
L04AC04;Rilonacept;L04AC
V03AX04;Difelikefalin;V03AX
L01FF08;Prolgolimab;L01FF
M01AA05;Clofezone;M01AA
C09CA09;Azilsartan medoxomil;C09CA
C09AA12;Delapril;C09AA
B06AC03;Ecallantide;B06AC
B05BA04;Protein hydrolysates;B05BA
C05AA06;Fluorometholone;C05AA
H03AA02;Liothyronine sodium;H03AA
C03AB08;Methyclothiazide and potassium;C03AB
V09XA01;Iodine (131i) norcholesterol;V09XA
G02AD05;Sulprostone;G02AD
N02BA77;Ethenzamide, combinations with psycholeptics;N02BA
A06AB57;Cascara, combinations;A06AB
A10AC02;Insulin (beef);A10AC
R03AK08;Formoterol and beclometasone;R03AK
R06AX28;Rupatadine;R06AX
R02AA09;Benzethonium;R02AA
M01AX18;Feprazone;M01AX
B01AA10;Diphenadione;B01AA
V09CA05;Technetium (99mtc) gluconate;V09CA
H05AA04;Abaloparatide;H05AA
A16AA02;Ademetionine;A16AA
V08AA04;Iotalamic acid;V08AA
A10BJ04;Albiglutide;A10BJ
A03CA02;Clidinium and psycholeptics;A03CA
A07XA51;Albumin tannate, combinations;A07XA
G01AF12;Fenticonazole;G01AF
J01GB05;Neomycin;J01GB
J01EB04;Sulfapyridine;J01EB
L04AX09;Diroximel fumarate;L04AX
L01XJ03;Glasdegib;L01XJ
B03AD02;Ferrous fumarate;B03AD
A10BK02;Canagliflozin;A10BK
V04CX06;Hexaminolevulinate;V04CX
D11AX21;Brimonidine;D11AX
D04AA16;Pheniramine;D04AA
L01FX10;Olaratumab;L01FX
A07AA54;Streptomycin, combinations;A07AA
R03CB51;Isoprenaline, combinations;R03CB
A03AX14;Valethamate;A03AX
P02BB01;Metrifonate;P02BB
D06BB09;Edoxudine;D06BB
J01DB10;Cefacetrile;J01DB
P03BX05;Dimethylcarbate;P03BX
B01AE01;Desirudin;B01AE
J01FA13;Dirithromycin;J01FA
A10AE06;Insulin degludec;A10AE
D10AE51;Benzoyl peroxide, combinations;D10AE
N05CM10;Hexapropymate;N05CM
G03AB01;Megestrol and ethinylestradiol;G03AB
L04AA49;Peficitinib;L04AA
C04AE01;Ergoloid mesylates;C04AE
J07CA10;Typhoid-hepatitis a;J07CA
N02CX03;Iprazochrome;N02CX
V08DA04;Perflutren, phospholipid microspheres;V08DA
B05CA01;Cetylpyridinium;B05CA
V03AE08;Ferric citrate;V03AE
L04AC15;Sirukumab;L04AC
C02LA01;Reserpine and diuretics;C02LA
J01MA12;Levofloxacin;J01MA
A02BX10;Zolimidine;A02BX
A06AX03;Lubiprostone;A06AX
B05XB01;Arginine hydrochloride;B05XB
V09BA01;Technetium (99mtc) oxidronic acid;V09BA
L01AA05;Chlormethine;L01AA
B01AC02;Cloricromen;B01AC
J01DI02;Ceftaroline fosamil;J01DI
C07AA27;Cloranolol;C07AA
L01XX40;Omacetaxine mepesuccinate;L01XX
A12CE02;Sodium selenite;A12CE
L03AX14;Histamine dihydrochloride;L03AX
B05CA07;Noxytiolin;B05CA
C03BB02;Quinethazone and potassium;C03BB
C02LA07;Bietaserpine and diuretics;C02LA
C05AD07;Pramocaine;C05AD
V03AB27;4-dimethylaminophenol;V03AB
C05AE02;Isosorbide dinitrate;C05AE
G01AC06;Broxyquinoline;G01AC
V01AA01;Feather;V01AA
A06AB30;Contact laxatives in combination with belladonna alkaloids;A06AB
C01EB11;Tiracizine;C01EB
R07AB04;Etamivan;R07AB
J01DC04;Cefaclor;J01DC
A03AD02;Drotaverine;A03AD
P03AX01;Benzyl benzoate;P03AX
D06BA51;Silver sulfadiazine, combinations;D06BA
A03FA07;Itopride;A03FA
M01AE07;Suprofen;M01AE
M09AX05;Aceneuramic acid;M09AX
G04BD03;Meladrazine;G04BD
B01AX07;Caplacizumab;B01AX
L03AB16;Peginterferon alfacon-2;L03AB
R03CC08;Procaterol;R03CC
G03CB04;Moxestrol;G03CB
P01BF02;Artesunate and mefloquine;P01BF
V03AF12;Trilaciclib;V03AF
J05AR20;Emtricitabine, tenofovir alafenamide and bictegravir;J05AR
R06AB03;Dimetindene;R06AB
L03AX19;Dasiprotimut-t;L03AX
G04CA04;Silodosin;G04CA
B03AB03;Sodium feredetate;B03AB
R03DX10;Benralizumab;R03DX
C05BB03;Invert sugar;C05BB
V09IX02;Iobenguane (131i);V09IX
A16AX19;Fosdenopterin;A16AX
R03AL07;Formoterol and glycopyrronium bromide;R03AL
C03AH02;Hydroflumethiazide, combinations;C03AH
A03AB03;Oxyphenonium;A03AB
P02CA05;Flubendazole;P02CA
N05CM21;Lemborexant;N05CM
L01DB09;Valrubicin;L01DB
G03AA14;Nomegestrol and estradiol;G03AA
A03CB01;Methylscopolamine and psycholeptics;A03CB
M03BA51;Phenprobamate, combinations excl. psycholeptics;M03BA
J01ED01;Sulfadimethoxine;J01ED
B01AF03;Edoxaban;B01AF
M01AX07;Benzydamine;M01AX
C02KB01;Metirosine;C02KB
D11AX52;Gamolenic acid, combinations;D11AX
D11AX11;Hydroquinone;D11AX
R01AB08;Tuaminoheptane;R01AB
L01XK02;Niraparib;L01XK
B03AE01;Iron, vitamin b12 and folic acid;B03AE
P01AA04;Chlorquinaldol;P01AA
P01AX11;Nitazoxanide;P01AX
C01DX52;Prenylamine, combinations;C01DX
A16AA01;Levocarnitine;A16AA
C01DX11;Trapidil;C01DX
A06AC51;Ispaghula, combinations;A06AC
C04AC02;Nicotinyl alcohol;C04AC
J01XE51;Nitrofurantoin, combinations;J01XE
V03AB38;Andexanet alfa;V03AB
C02KX04;Macitentan;C02KX
A11CC05;Colecalciferol;A11CC
R01BA53;Phenylephrine, combinations;R01BA
J01ED07;Sulfamerazine;J01ED
A14AB03;Oxabolone cipionate;A14AB
A10BF03;Voglibose;A10BF
S01EE02;Unoprostone;S01EE
D10AB01;Bithionol;D10AB
A16AX14;Migalastat;A16AX
G01AF07;Isoconazole;G01AF
C08CA07;Nisoldipine;C08CA
B03AA10;Ferrous ascorbate;B03AA
J01FA08;Troleandomycin;J01FA
C03BA09;Meticrane;C03BA
A10BK07;Luseogliflozin;A10BK
P01AR01;Arsthinol;P01AR
G03DA03;Hydroxyprogesterone;G03DA
D08AE02;Policresulen;D08AE
V09IX13;Methionine (11c);V09IX
M01AB04;Zomepirac;M01AB
L04AD03;Voclosporin;L04AD
D08AJ06;Didecyldimethylammonium chloride;D08AJ
S01FB03;Ibopamine;S01FB
A10BA03;Buformin;A10BA
N06BX11;Aniracetam;N06BX
C01AA04;Digitoxin;C01AA
C02LG73;Picodralazine and diuretics, combinations with psycholeptics;C02LG
G03XC02;Bazedoxifene;G03XC
V09DB07;Technetium (99mtc) phytate;V09DB
A02BD15;Vonoprazan, amoxicillin and metronidazole;A02BD
J01DD03;Cefsulodin;J01DD
R02AA19;Phenol;R02AA
A07BC54;Attapulgite, combinations;A07BC
A03BB03;Methylscopolamine;A03BB
J05AX25;Baloxavir marboxil;J05AX
A10XA01;Tolrestat;A10XA
C07BB03;Atenolol and thiazides;C07BB
N06AX09;Viloxazine;N06AX
R03BB06;Glycopyrronium bromide;R03BB
R03DC53;Montelukast, combinations;R03DC
J01XX04;Spectinomycin;J01XX
L04AC13;Ixekizumab;L04AC
L03AX09;Thymopentin;L03AX
N05AB05;Thiopropazate;N05AB
D08AX08;Ethanol;D08AX
P03BA02;Cypermethrin;P03BA
C09DB05;Irbesartan and amlodipine;C09DB
R06AD06;Thiazinam;R06AD
G03CB03;Methallenestril;G03CB
V03AG05;Sodium phosphate;V03AG
L01XX71;Tisagenlecleucel;L01XX
M03BA71;Phenprobamate, combinations with psycholeptics;M03BA
C07AA17;Bopindolol;C07AA
L04AC19;Satralizumab;L04AC
L01XH05;Entinostat;L01XH
L01EB08;Icotinib;L01EB
A06AG20;Enema combinations;A06AG
C03AB09;Cyclothiazide and potassium;C03AB
M05BB09;Ibandronic acid and colecalciferol;M05BB
J07AG53;Haemophilus influenzae b, combinations with meningococcus c, conjugated;J07AG
L01AX02;Pipobroman;L01AX
C10AX10;Alipogene tiparvovec;C10AX
A02BC06;Dexlansoprazole;A02BC
N06BX22;Phenibut;N06BX
P02BA01;Praziquantel;P02BA
J01CG02;Tazobactam;J01CG
G02CC02;Naproxen;G02CC
J01CR01;Ampicillin and beta-lactamase inhibitor;J01CR
G03AC06;Medroxyprogesterone;G03AC
L01AC02;Triaziquone;L01AC
L03AX18;Cridanimod;L03AX
R03AK09;Formoterol and mometasone;R03AK
B05AX03;Blood plasma;B05AX
L03AB06;Interferon alfa-n1;L03AB
A03AB14;Pipenzolate;A03AB
N05BA56;Lorazepam, combinations;N05BA
S01EB05;Physostigmine;S01EB
C02AA04;Rauwolfia alkaloids, whole root;C02AA
C07CA17;Bopindolol and other diuretics;C07CA
V09DA03;Technetium (99mtc) lidofenin;V09DA
A02AA10;Magnesium antacid compound combinations;A02AA
D09AA07;Cetylpyridinium;D09AA
G01AC01;Diiodohydroxyquinoline;G01AC
D07AC19;Difluprednate;D07AC
J01DH05;Biapenem;J01DH
V09BA02;Technetium (99mtc) medronic acid;V09BA
L01XH01;Vorinostat;L01XH
J01GA01;Streptomycin;J01GA
C05AE03;Diltiazem;C05AE
A10BX05;Pramlintide;A10BX
R07AB05;Bemegride;R07AB
C07BA05;Propranolol and thiazides;C07BA
C10AB08;Ciprofibrate;C10AB
A02BD12;Rabeprazole, amoxicillin and clarithromycin;A02BD
P03AX02;Copper oleinate;P03AX
B05XA30;Combinations of electrolytes;B05XA
A10BD15;Metformin and dapagliflozin;A10BD
G03AB07;Chlormadinone and ethinylestradiol;G03AB
C04AX24;Visnadine;C04AX
P01BF03;Artesunate and amodiaquine;P01BF
C09BB10;Trandolapril and verapamil;C09BB
L04AA44;Upadacitinib;L04AA
A03FA08;Cinitapride;A03FA
G01AX06;Furazolidone;G01AX
R06AC02;Histapyrrodine;R06AC
J01DD14;Ceftibuten;J01DD
H02AB17;Cortivazol;H02AB
J01CE30;Beta-lactamase sensitive penicillin combinations;J01CE
B05CB02;Sodium citrate;B05CB
C05BB04;Sodium tetradecyl sulfate;C05BB
D07AB04;Fluocortin;D07AB
P03AC02;Bioallethrin;P03AC
